source,product_id,name,price,url,keyword,name_norm,image,normalized_name,image_url
tiki,49301816.0,ÁO KHOÁC DÙ NHẸ IN VẦNG TRĂNG,188360,https://tiki.vn/ao-khoac-du-nhe-in-vang-trang-p49301816.html?spid=113226525,ao khoac,o kho c d nh in v ng tr ng,,,https://salt.tikicdn.com/cache/280x280/ts/product/a0/e5/31/ef2868d181cf687eec76a4326ae62eac.png
tiki,21317046.0,Áo khoác nữ - Áo khoác nữ,302000,https://tiki.vn/ao-khoac-nu-ao-khoac-nu-p21317046.html?spid=113227742,ao khoac,o kho c n o kho c n,,,https://salt.tikicdn.com/cache/280x280/ts/product/58/48/11/44f2a5ebe0aed7f395d241d3dd26dac1.jpg
tiki,70286637.0,Áo Khoác Gió Kaki - Áo Khoác Gió Dù Túi Hộp 3 Màu Siêu Chất,312500,https://tiki.vn/ao-khoac-gio-kaki-ao-khoac-gio-du-tui-hop-3-mau-sieu-chat-p70286637.html?spid=113225468,ao khoac,o kho c gi kaki o kho c gi d t i h p 3 m u si u ch t,,,https://salt.tikicdn.com/cache/280x280/ts/product/7b/66/86/ba61d57ff6b318feab38162709c79958.jpg
tiki,68247527.0,Áo khoác kaki jeans - Màu cam đất - Size XL dưới 80kg,470000,https://tiki.vn/ao-khoac-kaki-jeans-p68247527.html?spid=113228350,ao khoac,o kho c kaki jeans m u cam t size xl d i 80kg,,,https://salt.tikicdn.com/cache/280x280/ts/product/25/fe/bc/6e6937c9d5136eb8adc297b7743c12ef.jpg
tiki,108070587.0,Áo khoác thun lạnh - 2,167200,https://tiki.vn/ao-khoac-thun-lanh-p108070587.html?spid=278607745,ao khoac,o kho c thun l nh 2,,,https://salt.tikicdn.com/cache/280x280/ts/product/1f/c7/98/d3ef0f2a9ba416ceb2416d1cc839152c.jpg
tiki,109403033.0,"Áo khoác gió nam nữ Goking, ngoài vải dù, trong lót lưới. 3 túi tiện dụng. Mã akg.goking4",124000,https://tiki.vn/ao-khoac-gio-nam-goking-ngoai-vai-du-trong-lot-luoi-3-tui-tien-dung-p109403033.html?spid=109403047,ao khoac,o kho c gi nam n goking ngo i v i d trong l t l i 3 t i ti n d ng m akg goking4,,,https://salt.tikicdn.com/cache/280x280/ts/product/d9/5a/5a/ff3c0b5983a80992081756ebe85b0ba2.jpg
tiki,46698974.0,Áo khoác nam túi phối lưới Phúc An 2028 màu,114480,https://tiki.vn/ao-khoac-nam-tui-phoi-luoi-phuc-an-2028-p46698974.html?spid=46698993,ao khoac,o kho c nam t i ph i l i ph c an 2028 m u,,,https://salt.tikicdn.com/cache/280x280/ts/product/4c/4a/87/3548b1df17614fd7b253031f0fc07cdc.JPG
tiki,83518131.0,Áo khoác kaki bomber 2020 AKK19,307500,https://tiki.vn/ao-khoac-kaki-bomber-2020-akk19-p83518131.html?spid=83518806,ao khoac,o kho c kaki bomber 2020 akk19,,,https://salt.tikicdn.com/cache/280x280/ts/product/72/a9/4d/289cc1464c5f7b31f0aa747f3cefb5a2.jpg
tiki,37650433.0,ÁO KHOÁC KAKI NAM UNISEX -LLQAK01,302000,https://tiki.vn/ao-khoac-kaki-nam-unisex-llqak01-p37650433.html?spid=113228180,ao khoac,o kho c kaki nam unisex llqak01,,,https://salt.tikicdn.com/cache/280x280/ts/product/0c/d4/2c/b5a1ca0566469925e6c293adff3df2bd.jpg
tiki,277725831.0,[TD] Áo khoác nam Áo khoát nam gió dù 2 lớp chống nắng cao cấp trơn nhiều màu hợp thời trang - A1006 - XANH ĐEN,199200,https://tiki.vn/td-ao-khoac-nam-ao-khoat-nam-gio-du-2-lop-chong-nang-cao-cap-tron-nhieu-mau-hop-thoi-trang-a1006-p277725831.html?spid=277725841,ao khoac,td o kho c nam o kho t nam gi d 2 l p ch ng n ng cao c p tr n nhi u m u h p th i trang a1006 xanh en,,,https://salt.tikicdn.com/cache/280x280/ts/product/25/29/c2/1af0cda03b72884435bbab6444ab1e51.jpg
tiki,95472923.0,ÁO KHOÁC DÙ NAM HỌA TIẾT LẠ CÓ NÓN,300950,https://tiki.vn/ao-khoac-du-nam-hoa-tiet-la-co-non-p95472923.html?spid=113227384,ao khoac,o kho c d nam h a ti t l c n n,,,https://salt.tikicdn.com/cache/280x280/ts/product/e8/5e/ef/b53624a31eb562ec7ae7e3f637bb29ee.JPG
tiki,278850206.0,Áo khoác nam May10 mã 030125931KEY JK003,1913637,https://tiki.vn/ao-khoac-nam-may10-ma-030125931key-jk003-p278850206.html?spid=278850208,ao khoac,o kho c nam may10 m 030125931key jk003,,,https://salt.tikicdn.com/cache/280x280/ts/product/cf/f5/4a/66f9972c6fe1f6f2649845d1c9374f31.jpg
tiki,277342161.0,Áo khoác nam May 10 mã 030124222 1TT,1472000,https://tiki.vn/ao-khoac-nam-may-10-ma-030124222-1tt-p277342161.html?spid=277342165,ao khoac,o kho c nam may 10 m 030124222 1tt,,,https://salt.tikicdn.com/cache/280x280/ts/product/23/af/ae/a19aed419365dda1c60d237b99d899ae.jpg
tiki,81075124.0,ÁO KHOÁC DÙ NAM DẤU NÓN,395450,https://tiki.vn/ao-khoac-du-nam-dau-non-p81075124.html?spid=113225149,ao khoac,o kho c d nam d u n n,,,https://salt.tikicdn.com/cache/280x280/ts/product/42/1c/23/a11834e6e9b5d31a507460d5da70181d.jpg
tiki,83517293.0,ÁO KHOÁC DÙ NAM 2 LỚP -ĐỎ ĐÔ,273700,https://tiki.vn/ao-khoac-du-nam-2-lop-do-do-p83517293.html?spid=83517419,ao khoac,o kho c d nam 2 l p,,,https://salt.tikicdn.com/cache/280x280/ts/product/7b/57/61/6667a43714d984ac0d95482e848f3289.jpg
tiki,146370183.0,ÁO KHOÁC GIÓ 2 LỚP BABOYKA MŨ LIỀN THÂN,435000,https://tiki.vn/ao-khoac-gio-2-lop-baboyka-mu-lien-than-p146370183.html?spid=146370201,ao khoac,o kho c gi 2 l p baboyka m li n th n,,,https://salt.tikicdn.com/cache/280x280/ts/product/b9/51/c7/f851ebb4be34ff1a41b091f8de3b5285.jpg
tiki,278850180.0,Áo khoác nam May10 mã 030125931KEY JK002,1913637,https://tiki.vn/ao-khoac-nam-may10-ma-030125931key-jk002-p278850180.html?spid=278850184,ao khoac,o kho c nam may10 m 030125931key jk002,,,https://salt.tikicdn.com/cache/280x280/ts/product/81/85/31/9d222df2d400fec966e8bfc478b082b4.jpg
tiki,278850520.0,Áo khoác nam May10 mã 030125931KEY JK001A,1913637,https://tiki.vn/ao-khoac-nam-may10-ma-030125931key-jk001a-p278850520.html?spid=278850526,ao khoac,o kho c nam may10 m 030125931key jk001a,,,https://salt.tikicdn.com/cache/280x280/ts/product/4d/76/e7/846d4ef568ae06e2b354ec2a1294cb90.JPG
tiki,86979104.0,Áo khoác dù lót lưới in họa tiết thời trang SITAKI cao cấp AKD39,119200,https://tiki.vn/ao-khoac-du-lot-luoi-in-hoa-tiet-thoi-trang-sitaki-cao-cap-akd39-p86979104.html?spid=86979106,ao khoac,o kho c d l t l i in h a ti t th i trang sitaki cao c p akd39,,,https://salt.tikicdn.com/cache/280x280/ts/product/8c/38/9a/a50f04babbb71d18de87ee99859ce68c.jpg
tiki,113051701.0,Áo khoác nam Áo khoát nam gió dù 2 lớp chống nắng Soái ca hàng đẹp chuẩn shop-M215,151400,https://tiki.vn/p-ao-khoac-nam-ao-khoat-nam-gio-du-2-lop-chong-nang-soai-ca-hang-dep-chuan-shop-m215-p113051701.html?spid=113051755,ao khoac,o kho c nam o kho t nam gi d 2 l p ch ng n ng so i ca h ng p chu n shop m215,,,https://salt.tikicdn.com/cache/280x280/ts/product/ff/48/cb/ac209a149dc8415f3674aeb9fdcf9435.jpg
tiki,113050468.0,Áo khoác nam Áo khoát nam gió dù 2 lớp chống nắng 1 Line To bao đẹp rất hot-A364,151400,https://tiki.vn/ao-khoac-nam-ao-khoat-nam-gio-du-2-lop-chong-nang-1-line-to-bao-dep-rat-hot-a364-p113050468.html?spid=113050518,ao khoac,o kho c nam o kho t nam gi d 2 l p ch ng n ng 1 line to bao p r t hot a364,,,https://salt.tikicdn.com/cache/280x280/ts/product/de/d9/f2/a7be42b67b7a2b15a2d6ab5efd4cc994.jpg
tiki,83518858.0,ÁO KHOÁC KAKI NAM 2 LỚP,299700,https://tiki.vn/ao-khoac-kaki-nam-2-lop-p83518858.html?spid=83519409,ao khoac,o kho c kaki nam 2 l p,,,https://salt.tikicdn.com/cache/280x280/ts/product/4b/22/14/142f97d0e2cf773eaf0bf44cb57d9c1a.jpg
tiki,113050645.0,[M] Áo khoác nam Áo khoát nam gió dù 2 lớp chống nắng Sam Angel thời trang cá tính bao đẹp - M204,151400,https://tiki.vn/p-m-ao-khoac-nam-ao-khoat-nam-gio-du-2-lop-chong-nang-sam-angel-thoi-trang-ca-tinh-bao-dep-m204-p113050645.html?spid=113050653,ao khoac,m o kho c nam o kho t nam gi d 2 l p ch ng n ng sam angel th i trang c t nh bao p m204,,,https://salt.tikicdn.com/cache/280x280/ts/product/11/ac/ff/4379605a57191fea13d353cddbb1680f.jpg
tiki,113052130.0,Áo khoác nam Áo khoát nam gió dù 2 lớp chống nắng LOCAL PEOPLE đẹp siêu hot - M100,151400,https://tiki.vn/p-ao-khoac-nam-ao-khoat-nam-gio-du-2-lop-chong-nang-local-people-dep-sieu-hot-m100-p113052130.html?spid=113052145,ao khoac,o kho c nam o kho t nam gi d 2 l p ch ng n ng local people p si u hot m100,,,https://salt.tikicdn.com/cache/280x280/ts/product/c9/37/49/55063702d15c5acf161e2659a0966052.jpg
tiki,76358633.0,áo khoác dù có nón,363950,https://tiki.vn/ao-khoac-du-co-non-p76358633.html?spid=113224938,ao khoac,o kho c d c n n,,,https://salt.tikicdn.com/cache/280x280/ts/product/f8/c0/35/64e4b254e5a15863a1db8b0cdd798ea8.jpg
tiki,104513716.0,ÁO KHOÁC DÙ Jacket 2 Lớp (M1550 - Kèm Video Ảnh Thật - Có Form Rộng XL),375080,https://tiki.vn/ao-khoac-du-jacket-2-lop-m1550-kem-video-anh-that-co-form-rong-xl-p104513716.html?spid=113225261,ao khoac,o kho c d jacket 2 l p m1550 k m video nh th t c form r ng xl,,,https://salt.tikicdn.com/cache/280x280/ts/product/79/00/b1/457df78b24e635cc1bccfa41d8d124ab.jpg
tiki,59131022.0,ÁO KHOÁC NỈ NAM 02,342950,https://tiki.vn/ao-khoac-ni-nam-02-p59131022.html?spid=113227666,ao khoac,o kho c n nam 02,,,https://salt.tikicdn.com/cache/280x280/ts/product/71/d3/87/584d3de9e139d4f0c7bd5323307baae5.jpg
tiki,113052074.0,Áo khoác nam Áo khoát nam gió dù 2 lớp chống nắng Thiên Hà - Phản Quang xitin phong cách-A012,151400,https://tiki.vn/xl-ao-khoac-nam-ao-khoat-nam-gio-du-2-lop-chong-nang-thien-ha-phan-quang-xitin-phong-cach-a012-p113052074.html?spid=113052086,ao khoac,o kho c nam o kho t nam gi d 2 l p ch ng n ng thi n h ph n quang xitin phong c ch a012,,,https://salt.tikicdn.com/cache/280x280/ts/product/17/9f/19/c5c5c408a71f11df481e788d3828fb0d.jpg
tiki,277741003.0,Áo khoác nam lót dù cao cấp siêu chất hàng rất đẹp-A1063 - A1038-lót lông-Nâu,399000,https://tiki.vn/ao-khoac-nam-lot-du-cao-cap-sieu-chat-hang-rat-dep-a1063-p277741003.html?spid=277741100,ao khoac,o kho c nam l t d cao c p si u ch t h ng r t p a1063 a1038 l t l ng n u,,,https://salt.tikicdn.com/cache/280x280/ts/product/94/c6/74/9361921aa3f7810e51e51b1a882b8e3e.jpg
tiki,69001109.0,(MỚI) ÁO KHOÁC KAKI M50,424850,https://tiki.vn/moi-ao-khoac-kaki-m50-p69001109.html?spid=113227211,ao khoac,m i o kho c kaki m50,,,https://salt.tikicdn.com/cache/280x280/ts/product/00/8a/4a/2ec13e60352d73b2869e4a5a0aaf1323.jpg
tiki,83517339.0,ÁO KHOÁC DÙ NAM 2 LỚP -ĐEN,273700,https://tiki.vn/ao-khoac-du-nam-2-lop-den-p83517339.html?spid=83517492,ao khoac,o kho c d nam 2 l p en,,,https://salt.tikicdn.com/cache/280x280/ts/product/4b/bb/63/b5641d0c905bedffb1d9bb00d14bead5.jpg
tiki,113052922.0,Áo khoác nam Áo khoát nam gió dù 2 lớp chống nắng Weekend đẹp cá tính thời trang-A069,151400,https://tiki.vn/ao-khoac-nam-ao-khoat-nam-gio-du-2-lop-chong-nang-weekend-dep-ca-tinh-thoi-trang-a069-p113052922.html?spid=113052942,ao khoac,o kho c nam o kho t nam gi d 2 l p ch ng n ng weekend p c t nh th i trang a069,,,https://salt.tikicdn.com/cache/280x280/ts/product/be/b8/57/deb4f29f4d92395fc511188ebc9f369f.jpg
tiki,90066298.0,( VIDEO ẢNH THẬT ) ÁO KHOÁC DÙ NAM NỮ MẶC,80000,https://tiki.vn/video-anh-that-ao-khoac-du-nam-nu-mac-p90066298.html?spid=91746718,ao khoac,video nh th t o kho c d nam n m c,,,https://salt.tikicdn.com/cache/280x280/ts/product/e1/74/ae/f87c36a6581f7820b4e3c7bcd078dd93.jpg
tiki,113053079.0,Áo khoác nam Áo khoát nam gió dù 2 lớp chống nắng TRĂNG KHUYẾT rất đẹp đẹp cá tính-M291,151400,https://tiki.vn/ao-khoac-nam-ao-khoat-nam-gio-du-2-lop-chong-nang-trang-khuyet-rat-dep-dep-ca-tinh-m291-p113053079.html?spid=113053092,ao khoac,o kho c nam o kho t nam gi d 2 l p ch ng n ng tr ng khuy t r t p p c t nh m291,,,https://salt.tikicdn.com/cache/280x280/ts/product/51/0e/b5/a90ecc7ce858705279c93568217fb7c4.jpg
tiki,113052946.0,Áo khoác dù KEEP LOOKING - M111,151400,https://tiki.vn/ao-khoac-du-keep-looking-m111-p113052946.html?spid=113052973,ao khoac,o kho c d keep looking m111,,,https://salt.tikicdn.com/cache/280x280/ts/product/0e/80/43/803bd7ed158d6bc6ae7a7bc48862856e.jpg
tiki,68892745.0,Áo Khoác Dù - Áo Jacket BASED 2 MÀU ( Có Form RỘNG XL ),312500,https://tiki.vn/ao-khoac-du-ao-jacket-based-2-mau-co-form-rong-xl-p68892745.html?spid=113225452,ao khoac,o kho c d o jacket based 2 m u c form r ng xl,,,https://salt.tikicdn.com/cache/280x280/ts/product/67/2e/26/951b4ac4939565c44022ec79b71ec567.jpg
tiki,68816297.0,áO Khoác Dù - áO Jacket Basel 2 Màu (Có Form Rộng XL),311450,https://tiki.vn/ao-khoac-du-ao-jacket-basel-2-mau-co-form-rong-xl-p68816297.html?spid=113226959,ao khoac,o kho c d o jacket basel 2 m u c form r ng xl,,,https://salt.tikicdn.com/cache/280x280/ts/product/29/20/f6/6746b7a2e1cbfc3d9abb48aa3bcac2d7.jpg
tiki,67402699.0,Áo Khoác Dù Rap Atlatic,180800,https://tiki.vn/ao-khoac-du-rap-atlatic-p67402699.html?spid=113227283,ao khoac,o kho c d rap atlatic,,,https://salt.tikicdn.com/cache/280x280/ts/product/48/08/8d/fad250caf78ede3b2fd29ba5ed5a940c.jpg
tiki,104515116.0,ÁO KHOÁC KAKI M300 (Cup 2020),501080,https://tiki.vn/ao-khoac-kaki-m300-cup-2020-p104515116.html?spid=113225066,ao khoac,o kho c kaki m300 cup 2020,,,https://salt.tikicdn.com/cache/280x280/ts/product/d6/74/f0/fb7491822244cc4594cf05f93b82608c.jpg
tiki,38113303.0,Áo Khoác Kaki Nam Nữ,344000,https://tiki.vn/ao-khoac-kaki-nam-nu-p38113303.html?spid=113225935,ao khoac,o kho c kaki nam n,,,https://salt.tikicdn.com/cache/280x280/ts/product/3c/fa/98/179fdb6ac7b80928c19b30007cb85d23.jpg
tiki,44036574.0,Áo Khoác Dù Nam 2 Lớp Adam Shield Phối Khóa Ngực Cao Cấp ShopN6 - AD38 (Nhiều Màu),151200,https://tiki.vn/ao-khoac-du-nam-2-lop-adam-shield-phoi-khoa-nguc-cao-cap-shopn6-ad38-nhieu-mau-p44036574.html?spid=44036576,ao khoac,o kho c d nam 2 l p adam shield ph i kh a ng c cao c p shopn6 ad38 nhi u m u,,,https://salt.tikicdn.com/cache/280x280/ts/product/91/3c/7c/4b8f783a60c1cfe49a9dca1de8db83af.JPG
tiki,13512763.0,"Áo khoác Goking cơ bản 2 lớp, form unisex cho nam nữ, vải dù ấm áp, cản gió hiệu quả, thích hợp đông và thu đông",148000,https://tiki.vn/ao-khoac-nam-co-ban-2-lop-hieu-goking-vai-du-am-ap-can-gio-hieu-qua-thich-hop-dong-va-thu-dong-p13512763.html?spid=13512771,ao khoac,o kho c goking c b n 2 l p form unisex cho nam n v i d m p c n gi hi u qu th ch h p ng v thu ng,,,https://salt.tikicdn.com/cache/280x280/ts/product/35/0d/ba/c6cd1c0e7ff1bc5152885e5559419cd1.jpg
tiki,67838126.0, Áo khoác dù nam 2 lớp SAM ANGELS - M098,176600,https://tiki.vn/ao-khoac-du-nam-2-lop-sam-angels-m098-p67838126.html?spid=113227011,ao khoac,o kho c d nam 2 l p sam angels m098,,,https://salt.tikicdn.com/cache/280x280/ts/product/2a/2a/3d/d397e7844f7ead601cfe50d4b8d23904.jpg
tiki,277342180.0,Áo khoác nam May 10 mã 030124222 3TT,1472000,https://tiki.vn/ao-khoac-nam-may-10-ma-030124222-3tt-p277342180.html?spid=277342186,ao khoac,o kho c nam may 10 m 030124222 3tt,,,https://salt.tikicdn.com/cache/280x280/ts/product/d8/f3/e7/bbbdff14aab6dd9fa84c00171575f1b6.jpg
tiki,135396981.0,"Áo khoác gió 2 lớp, mũ liền thân baboyka, phối họa tiết in phản quang, dáng thể thao",435000,https://tiki.vn/ao-khoac-gio-2-lop-mu-lien-than-baboyka-phoi-hoa-tiet-in-phan-quang-dang-the-thao-p135396981.html?spid=135397012,ao khoac,o kho c gi 2 l p m li n th n baboyka ph i h a ti t in ph n quang d ng th thao,,,https://salt.tikicdn.com/cache/280x280/ts/product/2e/62/58/f0f3caa9dd6ad9442a3a212f565431a2.jpg
tiki,70947363.0,Áo khoác kaki bomber TRENDY 2020 thời trang SITAKI AKK19,140000,https://tiki.vn/ao-khoac-kaki-bomber-trendy-2020-thoi-trang-sitaki-akk19-p70947363.html?spid=70947369,ao khoac,o kho c kaki bomber trendy 2020 th i trang sitaki akk19,,,https://salt.tikicdn.com/cache/280x280/ts/product/d9/91/41/f4f5ea609845b207681995b9b376c074.jpg
tiki,144829395.0,"ÁO KHOÁC NỈ NAM BABOYKA DÁNG ĐẸP,CHẤT SIÊU MƯỚT, MÀU SẮC NHƯ MỚI KHÔNG CO BAI, MẶT VẢI NÌ",374000,https://tiki.vn/ao-khoac-ni-nam-baboyka-dang-dep-chat-sieu-muot-mau-sac-nhu-moi-khong-co-bai-mat-vai-ni-p144829395.html?spid=144829399,ao khoac,o kho c n nam baboyka d ng p ch t si u m t m u s c nh m i kh ng co bai m t v i n,,,https://salt.tikicdn.com/cache/280x280/ts/product/1d/b3/af/30e9469f0af0415281c18266d6c9aaf5.jpg
tiki,83517619.0,ÁO KHOÁC DÙ NAM 2 LỚP -XANH ĐEN,273700,https://tiki.vn/ao-khoac-du-nam-2-lop-xanh-den-p83517619.html?spid=83517726,ao khoac,o kho c d nam 2 l p xanh en,,,https://salt.tikicdn.com/cache/280x280/ts/product/43/83/dc/8234aa3685b8e645ddec4b77144e0480.jpg
tiki,4027231.0,Áo Khoác Dù Nam Phối Dây Kéo - K2015,395450,https://tiki.vn/ao-khoac-du-nam-phoi-day-keo-k2015-p4027231.html?spid=113228079,ao khoac,o kho c d nam ph i d y k o k2015,,,https://salt.tikicdn.com/cache/280x280/ts/product/15/a5/04/ec5a1809c15b510e3f3fd66c6b1e42f9.jpg
tiki,67996955.0,Áo Khoác Dù Nam Nữ 2020 Club,155600,https://tiki.vn/ao-khoac-du-nam-nu-2020-club-p67996955.html?spid=113225063,ao khoac,o kho c d nam n 2020 club,,,https://salt.tikicdn.com/cache/280x280/ts/product/59/a1/eb/ca0a62bcb12b59d937e0e4370cb6bb19.jpg
tiki,69933216.0,Áo khoác dù LaNd nút bấm,62240,https://tiki.vn/ao-khoac-du-land-nut-bam-p69933216.html?spid=80940030,ao khoac,o kho c d land n t b m,,,https://salt.tikicdn.com/cache/280x280/ts/product/3a/96/ad/1a6bed1a6c45b6f959d22004d854f5da.jpg
tiki,188381907.0,ÁO KHOÁC KAKI 2 LỚP THỜI TRANG CAO CẤP( CÓ TÚI TRONG)-AK12,225000,https://tiki.vn/a-o-khoa-c-kaki-2-lo-p-tho-i-trang-cao-ca-p-co-tu-i-trong-ak12-p188381907.html?spid=188381955,ao khoac,a o khoa c kaki 2 l p th i trang cao c p co tu i trong ak12,,,https://salt.tikicdn.com/cache/280x280/ts/product/0d/91/b1/fe2f5b8581755c18f9288f052c98e642.jpg
tiki,113051599.0,Áo khoác nam Áo khoát nam gió dù 2 lớp chống nắng 1 Line To mẫu mới mẫu mới-A239,68800,https://tiki.vn/ao-khoac-nam-ao-khoat-nam-gio-du-2-lop-chong-nang-1-line-to-mau-moi-mau-moi-a239-p113051599.html?spid=136061450,ao khoac,o kho c nam o kho t nam gi d 2 l p ch ng n ng 1 line to m u m i m u m i a239,,,https://salt.tikicdn.com/cache/280x280/ts/product/b3/d0/65/ba08e5789e18b2f8ad70818a9832b69e.jpg
tiki,113051837.0,Áo khoác nam Áo khoát nam gió dù 2 lớp chống nắng Sup cực chuẩn cực chuẩn bao đẹp chuẩn shop-B005,151400,https://tiki.vn/ao-khoac-nam-ao-khoat-nam-gio-du-2-lop-chong-nang-sup-cuc-chuan-cuc-chuan-bao-dep-chuan-shop-b005-p113051837.html?spid=113051876,ao khoac,o kho c nam o kho t nam gi d 2 l p ch ng n ng sup c c chu n c c chu n bao p chu n shop b005,,,https://salt.tikicdn.com/cache/280x280/ts/product/65/39/7a/dafa17166b26e7a7ad51a005e636a4a2.jpg
tiki,77879401.0,ÁO KHOÁC DÙ NAM CÓ NÓN ĐẸP,321950,https://tiki.vn/ao-khoac-du-nam-co-non-dep-p77879401.html?spid=113227463,ao khoac,o kho c d nam c n n p,,,https://salt.tikicdn.com/cache/280x280/ts/product/d6/f9/f1/f976739315a08ea0f7776d720e28daec.JPG
tiki,83518996.0,Áo khoác dù dấu nón 2 lớp lót nỉ cao cấp SITAKI AKD38,275000,https://tiki.vn/a-o-khoa-c-du-da-u-no-n-2-lo-p-lo-t-ni-cao-ca-p-sitaki-akd38-p83518996.html?spid=83519075,ao khoac,a o khoa c du d u no n 2 l p lo t ni cao c p sitaki akd38,,,https://salt.tikicdn.com/cache/280x280/ts/product/54/27/fa/c899d00db1b9e2512fa2f0a17837f309.jpg
tiki,77879559.0,ÁO KHOÁC DÙ NAM HỌA TIẾT CÓ NÓN,321950,https://tiki.vn/ao-khoac-du-nam-hoa-tiet-co-non-p77879559.html?spid=113225792,ao khoac,o kho c d nam h a ti t c n n,,,https://salt.tikicdn.com/cache/280x280/ts/product/b7/0c/c7/ea5efae02ec0b2ea97aeedc996aaa011.JPG
tiki,84429549.0,"Áo khoác dù 1 sọc ,áo khoù dù , áo khoác gió , áo khoác nam nữ mặc vài dù  có nón trùm đầu 2 lớp chống nắng chống lạnh tốt",82400,https://tiki.vn/ao-khoac-du-1-soc-ao-khou-du-ao-khoac-gio-ao-khoac-nam-nu-mac-vai-du-co-non-trum-dau-2-lop-chong-nang-chong-lanh-tot-p84429549.html?spid=103740171,ao khoac,o kho c d 1 s c o kho d o kho c gi o kho c nam n m c v i d c n n tr m u 2 l p ch ng n ng ch ng l nh t t,,,https://salt.tikicdn.com/cache/280x280/ts/product/4c/18/ac/8e07f609ab39d1e73bd9dd64d240b22e.jpg
tiki,63044716.0,ÁO KHOÁC DÙ NAM CÓ NÓN CỰC ĐẸP,395450,https://tiki.vn/ao-khoac-du-nam-co-non-cuc-dep-p63044716.html?spid=113227530,ao khoac,o kho c d nam c n n c c p,,,https://salt.tikicdn.com/cache/280x280/ts/product/2c/7a/69/9bc3b168e55759aae7b2f9cdefecc04e.jpg
tiki,83517474.0,AKK18 Áo khoác kaki nam 2 lớp mẫu,307500,https://tiki.vn/ao-khoac-kaki-nam-2-lop-mau-p83517474.html?spid=83517721,ao khoac,akk18 o kho c kaki nam 2 l p m u,,,https://salt.tikicdn.com/cache/280x280/ts/product/81/d8/de/14dc10666dcec99bb5ea0ca19298903e.jpg
tiki,104515858.0,ÁO KHOÁC DÙ M160 (Size M.L),324680,https://tiki.vn/ao-khoac-du-m160-size-m-l-p104515858.html?spid=113225346,ao khoac,o kho c d m160 size m l,,,https://salt.tikicdn.com/cache/280x280/ts/product/fd/77/68/140e4fbe8f13c9e5fe987d1ac3f6c6c3.jpg
tiki,113051037.0,Áo khoác nam Áo khoát nam kaki chống nắng Bọ Cạp 2020 cực hót cực hót-A103,206450,https://tiki.vn/ao-khoac-nam-ao-khoat-nam-kaki-chong-nang-bo-cap-2020-cuc-hot-cuc-hot-a103-p113051037.html?spid=113051059,ao khoac,o kho c nam o kho t nam kaki ch ng n ng b c p 2020 c c h t c c h t a103,,,https://salt.tikicdn.com/cache/280x280/ts/product/7d/40/91/dc0ec8e6b4b45798c5d04b54f225e141.jpg
tiki,34669916.0,Áo Khoác Nam Cao Cấp Cực Kì Sành Điệu,449000,https://tiki.vn/ao-khoac-nam-2-mat-cuc-dep-p34669916.html?spid=113228570,ao khoac,o kho c nam cao c p c c k s nh i u,,,https://salt.tikicdn.com/cache/280x280/ts/product/47/e7/95/26f3f91e9aace07b372c7c247fca0a91.png
tiki,70644294.0,Áo Khoác Kaki TAY phói túi hôp (kèm ảnh thật),120000,https://tiki.vn/ao-khoac-kaki-tay-phoi-tui-hop-kem-anh-that-p70644294.html?spid=70669596,ao khoac,o kho c kaki tay ph i t i h p k m nh th t,,,https://salt.tikicdn.com/cache/280x280/ts/product/4c/cd/79/979c70a21b53a9d9955360e06191571f.jpg
tiki,71628252.0,"Áo khoác dù , áo khoác gió nam nữ mặc , áo khoác vải dù 2 lớp chống nắng chống lạnh tốt",206450,https://tiki.vn/ao-khoac-du-ao-khoac-gio-nam-nu-mac-ao-khoac-vai-du-2-lop-chong-nang-chong-lanh-tot-p71628252.html?spid=113228310,ao khoac,o kho c d o kho c gi nam n m c o kho c v i d 2 l p ch ng n ng ch ng l nh t t,,,https://salt.tikicdn.com/cache/280x280/ts/product/2a/b7/2b/e58405cc57144d0689cad44bdc19553f.jpg
tiki,104513372.0,ÁO KHOÁC DÙ Rabit (M330 - Có Form Rộng XL - Kèm Ảnh Thật),324680,https://tiki.vn/ao-khoac-du-rabit-m330-co-form-rong-xl-kem-anh-that-p104513372.html?spid=113226942,ao khoac,o kho c d rabit m330 c form r ng xl k m nh th t,,,https://salt.tikicdn.com/cache/280x280/ts/product/95/c0/be/a2b27d0fee5b721692b220230f00fe5b.jpg
tiki,277948232.0,Áo khoác dù cán trơn cao cấp rất hot hàng đẹp-A1006 - ĐEN,219000,https://tiki.vn/ao-khoac-du-can-tron-cao-cap-rat-hot-hang-dep-a1006-p277948232.html?spid=277948252,ao khoac,o kho c d c n tr n cao c p r t hot h ng p a1006 en,,,https://salt.tikicdn.com/cache/280x280/ts/product/7b/3d/ce/45e575881fad951183b7e3b084203a65.jpg
tiki,83519329.0,ÁO KHOÁC DÙ NAM 2 LỚP CÓ NÓN,273700,https://tiki.vn/ao-khoac-du-nam-2-lop-co-non-p83519329.html?spid=83519509,ao khoac,o kho c d nam 2 l p c n n,,,https://salt.tikicdn.com/cache/280x280/ts/product/65/f7/37/22d8a42401adeb810b9ad44e7c238806.jpg
